"CYNVLCVS","","","","","loquitur","4","4.160a","","range end"
"CYNVLCVS","","","","","loquitur","4","4.164d","","range start"
"CYNVLCVS","","","","","loquitur","4","4.165b","","range end"
"CYNVLCVS","","","","","loquitur","4","4.165b","","range start"
"CYNVLCVS","","","","","loquitur","4","4.165d","","range end"
"CYNVLCVS","","","","","loquitur","6","6.270a","","range start"
"CYNVLCVS","","","","","loquitur","6","6.270c","","range end"
"CYNVLCVS","","","","","loquitur","6","6.270d","","range start"
"CYNVLCVS","","","","","loquitur","6","6.271a","","range end"
"CYNVLCVS","","","","","loquitur","7","7.275b","","range start"
"CYNVLCVS","","","","","loquitur","7","7.276a","","range end"
"CYNVLCVS","","","","","loquitur","7","7.298e","",""
"CYNVLCVS","","","","","locuturum occupat Democritus","8","8.331c","",""
"CYNVLCVS","","","","","loquitur","8","8.347d","","range start"
"CYNVLCVS","","","","","loquitur","8","8.354d","","range end"
"CYNVLCVS","","","","","loquitur","8","8.354d","","range start"
"CYNVLCVS","","","","","loquitur","8","8.354f","","range end"
"CYNVLCVS","","","","","loquitur","9","9.385b","","range start"
"CYNVLCVS","","","","","loquitur","9","9.385c","","range end"
"CYNVLCVS","","","","","loquitur","13","13.566e","","range start"
"CYNVLCVS","","","","","loquitur","13","13.571a","","range end"
"CYNVLCVS","","","","","loquitur","13","13.610b","","range start"
"CYNVLCVS","","","","","loquitur","13","13.610d","","range end"
"CYNVLCVS","","","","","loquitur","15","15.669b","","range start"
"CYNVLCVS","","","","","loquitur","15","15.669d","","range end"
"CYNVLCVS","","","","","loquitur","15","15.671c","",""
"CYNVLCVS","","","","","loquitur","15","15.671d","","range start"
"CYNVLCVS","","","","","loquitur","15","15.671f","","range end"
"CYNVLCVS","","","","","tacet ignorans","15","15.679b","",""
"CYNVLCVS","","","","","tacet ebrius","15","15.685f","",""
"CYNVLCVS","","","","","tacet ebrius","15","15.686a","",""
"CYNVLCVS","","","","","somnolentus excitatus loquitur","15","15.686d","","range start"
"CYNVLCVS","","","","","somnolentus excitatus loquitur","15","15.687c","","range end"
"CYNVLCVS","","","","","somnolentus excitatus loquitur","15","15.697b","","range start"
"CYNVLCVS","","","","","somnolentus excitatus loquitur","15","15.697e","","range end"
"CYNVLCVS","","","","","somnolentus excitatus loquitur","15","15.697f","","range start"
"CYNVLCVS","","","","","somnolentus excitatus loquitur","15","15.698a","","range end"
"CYNVLCVS","","","","","somnolentus excitatus loquitur","15","15.698a","","range start"
"CYNVLCVS","","","","","somnolentus excitatus loquitur","15","15.699c","","range end"
"CYNVLCVS","","","","","somnolentus excitatus loquitur","15","15.701b","",""
"DAPHNVS","","Ephesius","medicus","","","1","1.1e","cf. praef. I p. vi",""
"DAPHNVS","","","","","loquitur","2","2.51a","fort. ad III.81c","range start"
"DAPHNVS","","","","","loquitur","2","2.51b","fort. ad III.81c","range end"
"DAPHNVS","","","","","loquitur","3","3.79a","fort. ad III.81c","range start"
"DAPHNVS","","","","","loquitur","3","3.80e","fort. ad III.81c","range end"
"DAPHNVS","","","","","loquitur","3","3.116f","cf. adn. c. 88 in.","range start"
"DAPHNVS","","","","","loquitur","3","3.118d","cf. adn. c. 88 in.","range end"
"DAPHNVS","","","","","loquitur","3","3.120b","","range start"
"DAPHNVS","","","","","loquitur","3","3.121e","","range end"
"DAPHNVS","","","","","loquitur","7","7.276d","","range start"
"DAPHNVS","","","","","loquitur","7","7.276e","","range end"
"DAPHNVS","","","","","loquitur","8","8.355a","","range start"
"DAPHNVS","","","","","loquitur","8","8.359d","","range end"
"DEMOCRITVS","","Nicomedensis","philosophus","","","1","1.1d","",""
"DEMOCRITVS","","","μουσικώτατον appellat Cynulcus","","","15","15.669d","",""
"DEMOCRITVS","","","","","loquitur","3","3.83c","","range start"
"DEMOCRITVS","","","","","loquitur","3","3.85b","","range end"
"DEMOCRITVS","","","","","loquitur","6","6.248c","","range start"
"DEMOCRITVS","","","","","loquitur","6","6.262a","","range end"
"DEMOCRITVS","","","","","loquitur","6","6.262b","","range start"
"DEMOCRITVS","","","","","loquitur","6","6.270a","","range end"
"DEMOCRITVS","","","","","loquitur","8","8.331c","cf. VIII.346c","range start"
"DEMOCRITVS","","","","","loquitur","8","8.347c","cf. VIII.346c","range end"
"DEMOCRITVS","","","","","loquitur","9","9.401d","","range start"
"DEMOCRITVS","","","","","loquitur","9","9.402c","","range end"
"DEMOCRITVS","","","","","loquitur","9","9.406d","",""
"DEMOCRITVS","","","","","loquitur","9","9.406e","","range start"
"DEMOCRITVS","","","","","loquitur","9","9.407c","","range end"
"DEMOCRITVS","","","","","loquitur","9","9.407d","","range start"
"DEMOCRITVS","","","","","loquitur","9","9.408b","","range end"
"DEMOCRITVS","","","","","loquitur","10","10.426c","","range start"
"DEMOCRITVS","","","","","loquitur","10","10.429f","","range end"
"DEMOCRITVS","","","","","loquitur","10","10.429f","","range start"
"DEMOCRITVS","","","","","loquitur","10","10.443c","","range end"
"DEMOCRITVS","","","","","loquitur","14","14.648e","","range start"
"DEMOCRITVS","","","","","loquitur","14","14.649a","","range end"
"DEMOCRITVS","","","","","loquitur","14","14.649b","","range start"
"DEMOCRITVS","","","","","loquitur","14","14.649c","","range end"
"DEMOCRITVS","","","","","tacet ignorans","14","14.649c","",""
"DEMOCRITVS","","","","","loquitur","14","14.669d","","range start"
"DEMOCRITVS","","","","","loquitur","14","14.671b","","range end"
"DEMOCRITVS","","","","","loquitur","14","14.671f","","range start"
"DEMOCRITVS","","","","","loquitur","14","14.676e","","range end"
"DEMOCRITVS","","","","","loquitur","14","14.696a","","range start"
"DEMOCRITVS","","","","","loquitur","14","14.697b","","range end"
"DEMOCRITVS","","","","","loquitur","14","14.701c","","range start"
"DEMOCRITVS","","","","","loquitur","14","14.701f","","range end"
"DIONYSOCLES","","","medicus","","loquitur","3","3.96d","cf. adn. c. 88 in.",""
"DIONYSOCLES","","","medicus","","loquitur","3","3.116d","cf. adn. c. 88 in.","range start"
"DIONYSOCLES","","","medicus","","loquitur","3","3.116f","cf. adn. c. 88 in.","range end"
"GALENVS","","Pergamenus","medicus","","","1","1.1e","cf. praef. I p. vi",""
"GALENVS","","","","","loquitur","1","1.26c","sqq.",""
"GALENVS","","","","","loquitur","3","3.115c","","range start"
"GALENVS","","","","","loquitur","3","3.116a","","range end"
"LARENSIS","","","procurator prov. Moesiae","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","","9","9.398e","",""
"LARENSIS","","","καθεσταμένος ἐπὶ τῶν ἱερῶν εἷναι καὶ θυσιῶν ὑπὸ τοῦ πάντα ἀρίστου βασιλέως Μάρκου καὶ μὴ ἔλαττον τῶν πατρίων τὰ τῶν Ἑλλήνων μεταχειρίζεσθαι","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","","1","1.2c","",""
"LARENSIS","","","eius προπάτωρ dicitur (propter studiorum μεταχειρίζεσθαι cf. Dessau 1. s) Varro Monippeus","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","","4","4.160c","",""
"LARENSIS","","","significatur obscurius ὁ † Νιττούνιος ἡμῶν","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","","6","6.224c","",""
"LARENSIS","","","ὁ λαμπρὸς s. καλὸς ἡμῶν ἑστιάτωρ","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","","13","13.555b","",""
"LARENSIS","","","ὁ λαμπρὸς s. καλὸς ἡμῶν ἑστιάτωρ","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","","14","14.613d","et saepius",""
"LARENSIS","","","eius mores ingenium doctrina","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","","1","1.2b","","range start"
"LARENSIS","","","eius mores ingenium doctrina","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","","1","1.3f","","range end"
"LARENSIS","","","eius bibliotheca","graece Λαρήνσιος s. Λαρίνσιος [P. Livius Larensis pontif(ex) minor CIL VI.2126, Livius Larensis procurator patrimonii vit. Commodi 20, cf. HDessau Hermae XXV fasc 1]","","1","1.3a","","range start"
