"Aristoteles","","","libros adversus Aristotelem ediderunt Eubulides et Cephisodorus","","","8","8.354c","",""
"Aristoteles","","","περὶ Ἀριστοτέλους scripsit Hermippus, de quo suo loco","","","","","",""
"Aristoxenus","","","","","","1","1.19f","",""
"Aristoxenus","","","","","","11","11.467a","",""
"Aristoxenus","","","","","","11","11.467b","",""
"Aristoxenus","","","","ὁ Ἀρχύτα βίος","","","","XII cap. 64 sq.",""
"Aristoxenus","","","","ὁ Ἀρχύτα βίος","","10","10.418e","",""
"Aristoxenus","","","","ὁ Ἀρχύτα βίος","","10","10.418f","",""
"Aristoxenus","","","","περὶ αὐλητῶν","","14","14.634d","",""
"Aristoxenus","","","","περὶ αὐλῶν καὶ ὀργάνων","","14","14.634d","",""
"Aristoxenus","","","","περὶ αὐλῶν καὶ ὀργάνων","","4","4.174c","",""
"Aristoxenus","","","","περὶ αὐλῶν καὶ ὀργάνων","","4","4.174e","",""
"Aristoxenus","","","","περὶ αὐλῶν καὶ ὀργάνων","","4","4.182f","",""
"Aristoxenus","","","","περὶ αὐλῶν καὶ ὀργάνων","","4","4.184d","",""
"Aristoxenus","","","","περὶ αὐλῶν τρήσεως","αʹ","14","14.634f","",""
"Aristoxenus","","","","περὶ μουσικῆς","δʹ","14","14.619d","",""
"Aristoxenus","","","","περὶ μουσικῆς","δʹ","14","14.620e","",""
"Aristoxenus","","","","περὶ μουσικῆς","δʹ","14","14.621c","",""
"Aristoxenus","","","","Πολιτικῶν νόμων","ηʹ","14","14.648d","",""
"Aristoxenus","","","","Συγκρίσεων","αʹ","14","14.631d","",""
"Aristoxenus","","","","Συγκρίσεων","αʹ","14","14.631e","",""
"Aristoxenus","","","","Σύμμικτα συμποτικά","","14","14.632a","",""
"Aristoxenus","","","","τὰ κατὰ βραχὺ ὑπομνήματα","","14","14.619e","",""
"Aristus","Salaminius","","","","","10","10.436e","",""
"Artemidorus","","Aristophaneus","","","","4","4.182d","",""
"Artemidorus","","Aristophaneus","","","","9","9.387d","",""
"Artemidorus","","pseudaristophaneus","","","","1","1.5b","",""
"Artemidorus","","","","Γλῶσσαι ὀψαρτυτικαί","","9","9.387d","",""
"Artemidorus","","","","Γλῶσσαι ὀψαρτυτικαί","","14","14.662e","",""
"Artemidorus","","","","Γλῶσσαι ὀψαρτυτικαί","","14","14.662f","",""
"Artemidorus","","","","Γλῶσσαι ὀψαρτυτικαί","","14","14.663c","",""
"Artemidorus","","","","Γλῶσσαι ὀψαρτυτικαί","","14","14.663d","",""
"Artemidorus","","","","Ὀψαρτυτικαὶ λέξεις","","1","1.5b","",""
"Artemidorus","","","","περὶ Δωρίδος","","4","4.182d","",""
"Artemidorus","Ephesius","","","Γεωγραφούμενα","","8","8.332f","",""
"Artemidorus","Ephesius","","","Ἰωνικὰ ὑπομνήματα","","3","3.111d","",""
"Artemo","Casandrensis","","","περὶ συναγωγῆς βιβλίων","","12","12.515d","",""
"Artemo","Casandrensis","","","περὶ συναγωγῆς βιβλίων","","12","12.515e","",""
"Artemo","Casandrensis","","","περὶ βιβλίων χρήσεως","","15","15.694a","",""
"Artemo","Casandrensis","","","περὶ Διονυσιακοῦ συστήματος","","14","14.636e","ubi ex libro I",""
"Artemo","Casandrensis","","","περὶ Διονυσιακοῦ συστήματος","","15","15.637b","","range start"
"Artemo","Casandrensis","","","περὶ Διονυσιακοῦ συστήματος","","15","15.637f","","range end"
"Asclepiades","","","","","","","","vide Aelius Asclepiades",""
"Asclepiades","Aegyptius","","","Αἰγυπτιακῶν","ξʹ","3","3.83c","",""
"Asclepiades","","ὁ τοῦ Ἀρείου","","περὶ Δημητρίου τοῦ Φαληρέως σύγγραμμα","","13","13.567d","",""
"Asclepiades","Myrleanus","","","","","2","2.50d","",""
"Asclepiades","Myrleanus","","","","","2","2.50e","",""
"Asclepiades","Myrleanus","","","","","11","11.474f","",""
"Asclepiades","Myrleanus","","","","","11","11.501b","",""
"Asclepiades","Myrleanus","","","περὶ Κρατίνου","","11","11.501e","",""
"Asclepiades","Myrleanus","","","περὶ τῆς Νεστορίδος","","11","11.477b","488 sqq. cap. 78—85",""
"Asclepiades","Myrleanus","","","περὶ τῆς Νεστορίδος","","11","11.498f","",""
"Asclepiades","Myrleanus","","","περὶ τῆς Νεστορίδος","","11","11.503e","",""
"Asclepiades","Tragilensis","","","Τραγῳδούμενα","","10","10.456b","",""
"Asius","Samius","","","","","3","3.101f","",""
"Asius","Samius","","","Ἔπη","","12","12.525c","",""
"Asopodorus","Phliasius","","","","","10","10.445b","",""
"Asopodorus","Phliasius","","","τὰ περὶ τὸν Ἔρωτα","","14","14.639a","",""
"Asopodorus","Phliasius","","","οἱ καταλογάδην ἴαμβοι","","10","10.445b","",""
"Aspasiae","","","tribuuntur versus in Socratem scripti","","","5","5.219b","",""
"Aspasiae","","","tribuuntur versus in Socratem scripti","","","5","5.219c","",""
"Astydamas","","tragicus","","","","1","1.33f","",""
"Astydamas","","tragicus","","","","1","1.34a","",""
"Astydamas","","tragicus","","","","2","2.40b","",""
"Astydamas","","tragicus","","Ἑρμῆς","","11","11.496c","",""
"Astydamas","","tragicus","","Ἡρακλῆς σατυρικός","","10","10.411a","",""
"Athanis","","","","Σικελικῶν","αʹ","3","3.98d","",""
"Athenaeus","","","","","","1","1.1a","",""
"Athenaeus","","","","περὶ τῶν παρ’ Ἀρχίππου θραττῶν","","7","7.329c","",""
"Athenaeus","","","","περὶ τῶν τῆς Συρίας βασιλέων","","5","5.211a","",""
"Athenion","","comicus","","Σαμόθρᾳκες","","14","14.660e","",""
"Athenocles","Cyzicenus","grammaticus","","","","5","5.177e","",""
"Athenodorus","","","","περὶ σπουδῆς καὶ παιδιᾶς","","12","12.519b","",""
"Athenogenes (Diogenes?)","","","","Κεφαλίων","","4","4.164a","",""
"Athenogenes (Diogenes?)","","","","Ἀτρειδῶν καθόδου auctor","","9","9.399a","",""
"Autocrates","","","","Ἀχαικά","","9","9.395a","",""
"Autocrates","","","","Ἀχαικά","βʹ","11","11.460d","",""
"Axionicus","","comicus","","Τυρρηνός","","4","4.166c","",""
"Axionicus","","comicus","","Τυρρηνός","","6","6.244f","",""
"Axionicus","","comicus","","Φιλευριπίδης","","4","4.175b","",""
"Axionicus","","comicus","","Φιλευριπίδης","","8","8.342b","",""
"Axionicus","","comicus","","Φίλιννα","","10","10.442a","",""
"Axionicus","","comicus","","Χαλκιδικός","","3","3.95c","",""
"Axionicus","","comicus","","Χαλκιδικός","","6","6.239f","",""
"Axiopistus","","","","Κανὼν καὶ Γνῶμα","","14","14.648d","",""
"Axiopistus","","","","Κανὼν καὶ Γνῶμα","","14","14.648e","",""
"Baeton","","","","Σταθμοὶ τῆς Ἀλεξάνδρου πορείας","","10","10.442b","",""
"Bacchylides","","","","","","1","1.20c","",""
"Bacchylides","","","","","","1","1.20d","",""
"Bacchylides","","","","","","2","2.39c","",""
"Bacchylides","","","","","","4","4.174f","",""
"Bacchylides","","","","","","5","5.178b","",""
"Bacchylides","","","","","","11","11.498e","",""
"Bacchylides","","","","Ἐρωτικά","","11","11.782e","",""
"Bacchylides","","","","Ἐρωτικά","","15","15.667c","",""
"Basilis","","","","Ἰνδικῶν","βʹ","9","9.390b","",""
"Bato","Sinopensis","","","","","14","14.639d","",""
"Bato","Sinopensis","","","περὶ τῶν ἐν Ἐφέσῳ τυράννων","","7","7.289c","",""
"Bato","Sinopensis","","","περὶ Θεσσαλίας καὶ Αἱμονίας","","14","14.639d","",""
"Bato","Sinopensis","","","περὶ Θεσσαλίας καὶ Αἱμονίας","","14","14.639e","",""
"Bato","Sinopensis","","","περὶ τῆς τοῦ Ἱερωνύμου τυραννίδος","","6","6.251e","",""
"Bato","Sinopensis","","","περὶ Ἴωνος τοῦ ποιητοῦ","","10","10.436f","",""
"Bato","","comicus","","Ἀνδροφόνος","","4","4.163b","",""
"Bato","","comicus","","Εὐεργέται","","14","14.662c","",""
"Bato","","comicus","","Συνεξαπατῶν","","3","3.103b","",""
"Bato","","comicus","","Συνεξαπατῶν","","7","7.279a","",""
"Bato","","comicus","","Συνεξαπατῶν","","15","15.678f","",""
"Bato","","comicus","","Βαβυλωνιακῶν","αʹ","14","14.639c","",""
"Bion","Borysthenites","","","","","4","4.162d","",""
"Bion","Borysthenites","","","","","10","10.421e","",""
"Bion","Borysthenites","","","","","10","10.421f","",""
"Bion","Proconnesius?","","","","","2","2.45c","",""
"Bion","Solensis","","","Αἰθιοπικά","","13","13.566c","",""
"Biton","","","","περὶ ὀργάνων πρὸς Ἄτταλον","","14","14.634a","",""
"Blaesus","","","","Μεσοτρίβας","","3","3.111c","",""
"Blaesus","","","","Σατοῦρνος","","11","11.487e","",""
"Boeotus","","parodus","laudatur ab Alexandro Aetolo","","","15","15.699c","",""
"Boeotus","","parodus","","Παρῳδίαι","","15","15.698b","citantur a Polemone periegeta",""
"Boeus","","poeta aut poetria","sive Boeo (Βοῖς ἢ Βοιώ)","Ὀρνιθογονία","","9","9.393e","",""
"Botrys","Messenius","","","","","7","7.322a","",""
"Caecilius","Argivus","","","Ἀλιευτικά","","1","1.13b","",""
"Caecilius","Calactinus","orator","","περὶ τῶν δουλικῶν πολέμων","","6","6.272f","",""
"Caecilius","Calactinus","orator","","περὶ ἱστορίας","","11","11.466a","",""
"Calliades","","comicus","Aristopliontem oratorem lege ab ipso lata arguit","","","13","13.577c","",""
"Calliades","","comicus","","Ἄγνοια (fabula ab aliis ad Diphilum relata)","","9","9.401a","",""
"Callias","Atheniensis","","","","","1","1.22e","",""
"Callias","Atheniensis","","","","","2","2.57a","",""
"Callias","Atheniensis","","","Γραμματικὴ τραγῳδία","","7","7.276a","",""
"Callias","Atheniensis","","","Γραμματικὴ τραγῳδία","","10","10.448b","",""
"Callias","Atheniensis","","","Γραμματικὴ τραγῳδία","","10","10.453e","",""
"Callias","Atheniensis","","","Κύκλωπες","","7","7.285e","",""
"Callias","Atheniensis","","","Κύκλωπες","","7","7.286a","",""
"Callias","Atheniensis","","","Κύκλωπες","","7","7.286b","",""
"Callias","Atheniensis","","","Κύκλωπες","","11","11.487a","",""
"Callias","Atheniensis","","","Καλλίας ἢ Διοκλῆς ἐν Κύκλωψι","","4","4.140e","",""
"Callias","Atheniensis","","","Καλλίας ἢ Διοκλῆς ἐν Κύκλωψι","","7","7.306a","",""
"Callias","Atheniensis","","","Καλλίας ἢ Διοκλῆς ἐν Κύκλωψι","","12","12.524f","",""
"Callias","Atheniensis","","","Καλλίας ἢ Διοκλῆς ἐν Κύκλωψι","","15","15.667d","",""
"Callias","Atheniensis","","","Πεδῆται","","4","4.176f","",""
"Callias","Atheniensis","","","Πεδῆται","","8","8.344e","",""
"Callias","Mytilenaeus","grammaticus","","περὶ τῆς παρ᾿ Ἀλκαίῳ λεπάδος","","3","3.85e","",""
"Callias","Syracusius","","","τῶν περὶ Ἀγαθοκλέα ἱστοριῶν","ηʹ","12","12.542a","",""
"Callias","Syracusius","","","τῶν περὶ Ἀγαθοκλέα ἱστοριῶν","ηʹ","12","12.542b","",""
"Callicrates","","comicus","","Μοσχίων","","13","13.586a","",""
"Callimachus","Cyrenaeus","","","","","1","1.24a","et fortasse I.2a, b",""
"Callimachus","Cyrenaeus","","","","","1","1.24b","et fortasse I.2a, b",""
"Callimachus","Cyrenaeus","","","","","2","2.69c","et fortasse I.2a, b",""
"Callimachus","Cyrenaeus","","","","","2","2.70b","et fortasse I.2a, b",""
"Callimachus","Cyrenaeus","","","","","3","3.72a","et fortasse I.2a, b",""
"Callimachus","Cyrenaeus","","","","","10","10.442f","et fortasse I.2a, b",""
"Callimachus","Cyrenaeus","","","","","11","11.477c","et fortasse I.2a, b",""
"Callimachus","Cyrenaeus","","","","","13","13.571a","et fortasse I.2a, b",""
"Callimachus","Cyrenaeus","","","","","15","15.668b","et fortasse I.2a, b",""
"Callimachus","Cyrenaeus","","","","","15","15.669c","et fortasse I.2a, b",""
"Callimachus","Cyrenaeus","","","Γαλάτεια","","7","7.284c","",""
"Callimachus","Cyrenaeus","","","Ἐθνικαὶ ὀνομασίαι","","7","7.329a","",""
"Callimachus","Cyrenaeus","","","Ἐκάλη","","2","2.56c","",""
"Callimachus","Cyrenaeus","","","Ἐπιγράμματα","","7","7.284c","",""
"Callimachus","Cyrenaeus","","","Ἐπιγράμματα","","7","7.318b","",""
"Callimachus","Cyrenaeus","","","Ἐπιγράμματα","","7","7.327a","",""
"Callimachus","Cyrenaeus","","","Ἐπιγράμματα","","15","15.669c","",""
"Callimachus","Cyrenaeus","","","Ἐπιγράμματα","","15","15.669d","",""
"Callimachus","Cyrenaeus","","","Ἐπινίκιον ἐλεγειακὸν εἰς Σωσίβιον","","4","4.145e","",""
"Callimachus","Cyrenaeus","","","Ἱστοριακὰ ὑπομνήματα. Καλλίμαχος ἢ Ζηνόδοτος ἐν ἱστορικοῖς ὑπομνήμασι","","3","3.95f","",""
"Callimachus","Cyrenaeus","","","περὶ ὀρνίθων","","9","9.388d","",""
"Callimachus","Cyrenaeus","","","περὶ ὀρνέων","","9","9.389b","",""
"Callimachus","Cyrenaeus","","","περὶ ὀρνέων","","9","9.394d","",""
"Callimachus","Cyrenaeus","","","περὶ ὀρνέων","","9","9.395f","",""
"Callimachus","Cyrenaeus","","","Πίναξ παντοδαπῶν συγγραμμάτων","","6","6.244a","",""
"Callimachus","Cyrenaeus","","","Πίναξ παντοδαπῶν συγγραμμάτων","","6","6.252c","",""
"Callimachus","Cyrenaeus","","","Πίναξ παντοδαπῶν συγγραμμάτων","","14","14.643f","",""
"Callimachus","Cyrenaeus","","","Πίναξ παντοδαπῶν συγγραμμάτων","Huius partes fuere Δραμάτων ἀναγραφή","8","8.336e","",""
"Callimachus","Cyrenaeus","","","Πίναξ παντοδαπῶν συγγραμμάτων","Huius partes fuere Δραμάτων ἀναγραφή","11","11.490f","",""
"Callimachus","Cyrenaeus","","","τῶν νόμων πίναξ","","13","13.585b","",""
"Callimachus","Cyrenaeus","","","τῶν ῥητορικῶν ἀπογραφή","","15","15.669d","",""
"Callimachus","Cyrenaeus","","","τῶν ῥητορικῶν ἀπογραφή","","15","15.669e","",""
"Callimachus","Cyrenaeus","","in Callimachi πίνακας commentarius Aristophanis grammatici","","","9","9.408f","",""
"Callinus","","","","Ἐλεγεῖα","","12","12.525c","",""
"Callisthenes","","","","","","","","II c. 87. Τ. I p. 130. nostrae ed.",""
"Callisthenes","","","","","","10","10.434c","",""
"Callisthenes","","","","","","13","13.556a","",""
"Callisthenes","","","","Ἐλληνικά","","10","10.452a","",""
"Callisthenes","","","","περὶ τοῦ ἱεροῦ πολέμου","","13","13.560c","",""
"Callistratus","","Aristophaneus","","","","1","1.21c","",""
"Callistratus","","Aristophaneus","","","","6","6.263e","",""
"Callistratus","","Aristophaneus","","περὶ ἑταιρῶν","","13","13.591d","",""
"Callistratus","","Aristophaneus","","Θρᾳττῶν Κρατίνου υπομνήματα","","11","11.495a","",""
"Callistratus","","Aristophaneus","","Συμμίκτων","ζʹ","3","3.125b","",""
"Callixenus","Rhodius","","","περὶ Ἀλεξανδρείας","αʹ","","","V cap. 37-39",""
"Callixenus","Rhodius","","","περὶ Ἀλεξανδρείας","δʹ","","","V cap. 25-35",""
"Callixenus","Rhodius","","","περὶ Ἀλεξανδρείας","","9","9.387d","cf.",""
"Callixenus","Rhodius","","","περὶ Ἀλεξανδρείας","","11","11.472a","cf.",""
"Callixenus","Rhodius","","","περὶ Ἀλεξανδρείας","","11","11.474e","cf.",""
"Callixenus","Rhodius","","","περὶ Ἀλεξανδρείας","","11","11.483e","cf.",""
"Callixenus","Rhodius","","","περὶ Ἀλεξανδρείας","","11","11.483f","cf.",""
"Cantharus","","comicus","","","","1","1.11c","",""
"Cantharus","Τηρεύς","comicus","","","","3","3.81e","",""
"Cantharus","","comicus","","Πλάτων ἢ Κάνθαρος ἐν τῇ Συμμαχίᾳ","","7","7.312c","",""
"Cantharus","","comicus","","Πλάτων ἢ Κάνθαρος ἐν τῇ Συμμαχίᾳ","","7","7.314a","",""
"Cantharus","","comicus","Πλάτων ἢ Κάνθαρος","","","2","2.68b","",""
"Capito","Alexandrinus","","","Ἐρωτικῶν","βʹ","10","10.425b","",""
"Capito","Alexandrinus","","","πρὸς Φιλόπαππον ὑπομνημάτων","δʹ","8","8.350c","",""
"Carcinus","","tragicus","","","","8","8.351f","",""
"Carcinus","","tragicus","","Ἀχιλλεύς","","5","5.189d","",""
"Carcinus","","tragicus","","Σεμέλη","","13","13.559f","",""
"Carystius","Pergamenus","","","περὶ διδασκαλιῶν","","6","6.235e","",""
"Carystius","Pergamenus","","","Ἱστορικὰ ὑπομνήματα","","1","1.24b","",""
"Carystius","Pergamenus","","","Ἱστορικὰ ὑπομνήματα","","10","10.434f","",""
"Carystius","Pergamenus","","","Ἱστορικὰ ὑπομνήματα","","10","10.435d","",""
"Carystius","Pergamenus","","","Ἱστορικὰ ὑπομνήματα","","11","11.506e","",""
"Carystius","Pergamenus","","","Ἱστορικὰ ὑπομνήματα","","11","11.508e","",""
"Carystius","Pergamenus","","","Ἱστορικὰ ὑπομνήματα","","12","12.548e","",""
"Carystius","Pergamenus","","","Ἱστορικὰ ὑπομνήματα","","13","13.577b","",""
"Carystius","Pergamenus","","","Ἱστορικὰ ὑπομνήματα","","13","13.603b","",""
"Carystius","Pergamenus","","","Ἱστορικὰ ὑπομνήματα","","13","13.610e","",""
"Carystius","Pergamenus","","","Ἱστορικὰ ὑπομνήματα","","14","14.620b","",""
"Carystius","Pergamenus","","","Ἱστορικὰ ὑπομνήματα","","14","14.639b","",""
"Carystius","Pergamenus","","","Ἱστορικὰ ὑπομνήματα","","14","14.639c","",""
"Carystius","Pergamenus","","","Ἱστορικὰ ὑπομνήματα","","15","15.684e","",""
"Carystius","Pergamenus","","","Ἱστορικὰ ὑπομνήματα","γʹ","12","12.542e","",""
"Carystius","Pergamenus","","","Ἱστορικὰ ὑπομνήματα","γʹ","13","13.577c","",""
"Carystius","Pergamenus","","","περὶ Σωτάδου","","14","14.620f","",""
"Castorion","Solensis","","","","","12","12.542e","",""
"Castorion","Solensis","","","εἰς Πᾶνα ποίημα","","10","10.454f","",""
"Castorion","Solensis","","","εἰς Πᾶνα ποίημα","","10","10.455a","",""
"Caucalus","Chius","rhetor","frater Theopompi historici","Ἡρακλέους ἐγκώμιον","","10","10.412b","",""
"Cephalion","","","","","","","","vide Hegesianax",""
"Cephalus","","orator","","τῆς Λαγίδος ἐγκώμιον","","13","13.592c","",""
"Cephisodorus","","comicus","","","","11","11.459a","",""
"Cephisodorus","","comicus","","Ἀμαζόνες","","14","14.629c","",""
"Cephisodorus","","comicus","","Τροφώνιος","","12","12.553a","",""
"Cephisodorus","","comicus","","Τροφώνιος","","15","15.667d","",""
"Cephisodorus","","comicus","","Τροφώνιος","","15","15.689f","",""
"Cephisodorus","","comicus","","Ὗς","","3","3.119d","",""
"Cephisodorus","","comicus","","Ὗς","","8","8.345f","",""
"Cephisodorus","","comicus","","Ὗς","","15","15.701b","",""
"Cephisodorus","Atheniensis","Isocratis discipulus","","κατὰ Ἀριστοτέλους βιβλία τέσσαρα","","2","2.60e","",""
"Cephisodorus","Atheniensis","Isocratis discipulus","","κατὰ Ἀριστοτέλους βιβλία τέσσαρα","","8","8.354c","",""
"Cephisodorus","Atheniensis","Isocratis discipulus","","κατὰ Ἀριστοτέλους βιβλία τέσσαρα","γʹ","3","3.122b","",""
"Cephisodorus","Thebanus","","citatur ex Carystii Pergameni commentariis","","","12","12.548e","",""
"Cercidas","Megalopolitanus","","","","","8","8.347e","",""
"Cercidas","Megalopolitanus","","","Ἴαμβοι","","12","12.554d","",""
"Cercops","Milesius","","","Αἰγίμιος","","11","11.503d","",""
"Cercops","Milesius","","","Αἰγίμιος","","13","13.557b","",""
"Chaereas","","","","","","1","1.32b","",""
"Chaeremon","","","","","","2","2.35d","",""
"Chaeremon","","","","","","2","2.43c","",""
"Chaeremon","","","","","","13","13.562e","",""
"Chaeremon","","","","Ἀλφεσίβοια","","13","13.608d","",""
"Chaeremon","","","","Διόνυσος","","13","13.608e","",""
"Chaeremon","","","","Διόνυσος","","15","15.676e","",""
"Chaeremon","","","","Διόνυσος","","15","15.676f","",""
"Chaeremon","","","","Διόνυσος","","15","15.679f","",""
"Chaeremon","","","","Θυέστης","","13","13.608d","",""
"Chaeremon","","","","Ἰώ","","13","13.608d","",""
"Chaeremon","","","","Κένταυρος","","13","13.608e","",""
"Chaeremon","","","","Κένταυρος","","15","15.676e","",""
"Chaeremon","","","","Μινύαι","","13","13.608f","",""
"Chaeremon","","","","Ὀδυσσεύς","","13","13.608e","",""
"Chaeremon","","","","Οἰνεύς","","13","13.608a","",""
"Chaeremon","","","","Τραυματίας","","13","13.562f","",""
"Chaerephon","Atheniensis","parasitus","","Δεῖπνον","","6","6.244a","",""
"Chamaeleon","Heracleota Ponticus","","","","","4","4.184d","",""
"Chamaeleon","Heracleota Ponticus","","ὁ Ποντικός","","","6","6.273c","",""
"Chamaeleon","Heracleota Ponticus","","ὁ Ποντικός","","","9","9.390a","",""
"Chamaeleon","Heracleota Ponticus","","ὁ Ποντικός","","","10","10.430a","",""
"Chamaeleon","Heracleota Ponticus","","ὁ Ποντικός","","","13","13.600f","",""
"Chamaeleon","Heracleota Ponticus","","ὁ Ποντικός","","","14","14.624a","",""
"Chamaeleon","Heracleota Ponticus","","ὁ Ποντικός","","","14","14.628e","",""
"Chamaeleon","Heracleota Ponticus","","","περὶ Αἰσχύλου","","9","9.375f","",""
"Chamaeleon","Heracleota Ponticus","","","περὶ Αἰσχύλου","","10","10.428f","",""
"Chamaeleon","Heracleota Ponticus","","","περὶ Αἰσχύλου","","1","1.21e","",""
"Chamaeleon","Heracleota Ponticus","","","περὶ Αἰσχύλου","","1","1.22a","",""
"Chamaeleon","Heracleota Ponticus","","","περὶ Ἀνακρέοντος","","12","12.533c","",""
"Chamaeleon","Heracleota Ponticus","","","περὶ ἡδονῆς","","6","6.273c","",""
"Chamaeleon","Heracleota Ponticus","","","Θεόφραστος ἢ Χαμαιλέων ἐν τῷ περὶ ἡδονῆς","","8","8.347e","",""
"Chamaeleon","Heracleota Ponticus","","","περὶ κωμῳδίας","ςʹ","9","9.374a","",""
"Chamaeleon","Heracleota Ponticus","","","ἐν ἕκτω περὶ τῆς ἀρχαίας κωμῳδίας","","9","9.406e","",""
"Chamaeleon","Heracleota Ponticus","","","περὶ Λάσου","","8","8.338b","",""
"Chamaeleon","Heracleota Ponticus","","","περὶ μέθης","","10","10.427c","",""
"Chamaeleon","Heracleota Ponticus","","","περὶ μέθης","","11","11.461a","","range start"
"Chamaeleon","Heracleota Ponticus","","","περὶ μέθης","","11","11.461c","","range end"
"Chamaeleon","Heracleota Ponticus","","","περὶ Πινδάρου","","13","13.573c","",""
"Chamaeleon","Heracleota Ponticus","","","Προτρεπτικός","","4","4.184d","",""
"Chamaeleon","Heracleota Ponticus","","","περὶ Σαπφοῦς","","13","13.599c","",""
"Chamaeleon","Heracleota Ponticus","","","περὶ Στησιχόρου","","14","14.620c","",""
"Chamaeleon","Heracleota Ponticus","","","περὶ Σιμωνίδου","","10","10.456c","",""
"Chamaeleon","Heracleota Ponticus","","","περὶ Σιμωνίδου","","13","13.611a","",""
"Chamaeleon","Heracleota Ponticus","","","περὶ Σιμωνίδου","","14","14.656c","",""
"Chares","Mytilenaeus","","","","","1","1.27d","",""
"Chares","Mytilenaeus","","","","","7","7.277a","",""
"Chares","Mytilenaeus","","","","","12","12.513f","",""
"Chares","Mytilenaeus","","","αἱ περὶ Ἀλέξανδρον ἱστορίαι","","3","3.124c","",""
"Chares","Mytilenaeus","","","αἱ περὶ Ἀλέξανδρον ἱστορίαι","","10","10.436f","",""
"Chares","Mytilenaeus","","","αἱ περὶ Ἀλέξανδρον ἱστορίαι","γʹ","4","4.171b","",""
"Chares","Mytilenaeus","","","αἱ περὶ Ἀλέξανδρον ἱστορίαι","γʹ","4","4.171c","",""
"Chares","Mytilenaeus","","","αἱ περὶ Ἀλέξανδρον ἱστορίαι","εʹ","12","12.514f","",""
"Chares","Mytilenaeus","","","αἱ περὶ Ἀλέξανδρον ἱστορίαι","ζʹ","3","3.93c","",""
"Chares","Mytilenaeus","","","αἱ περὶ Ἀλέξανδρον ἱστορίαι","ιʹ","12","12.538b","",""
"Chares","Mytilenaeus","","","αἱ περὶ Ἀλέξανδρον ἱστορίαι","ιʹ","13","13.573a","","range start"
"Chares","Mytilenaeus","","","αἱ περὶ Ἀλέξανδρον ἱστορίαι","ιʹ","13","13.573f","","range end"
"Chares","Mytilenaeus","","","Χάρης ἐν ταῖς ἱστορίαις","","10","10.434d","",""
"Charicles","","","","περὶ τοῦ ἀστικοῦ ἀγῶνος","αʹ","8","8.350c","",""
"Chariclides","","","","Ἀλύσει","","7","7.325d","",""
"Charon","Lampsacenus","","","Περσικά","","9","9.394e","",""
"Charon","Lampsacenus","","","Ὦροι","","11","11.475b","",""
"Charon","Lampsacenus","","","Ὦροι","","12","12.520d","",""
"Chionides","","comicus","","Πτωχοί","","3","3.119e","",""
"Chionides","","comicus","ὁ τοὺς εἰς Χιωνίδην ἀναφερομένους Πτωχοὺς ποιήσας","","","4","4.137e","",""
"Chionides","","comicus","ὁ τοὺς εἰς Χιωνίδην ἀναφερομένους Πτωχοὺς ποιήσας","","","14","14.638d","",""
"Choerilus","","","","","","8","8.336a","",""
"Choerilus","","","","","","11","11.464a","",""
"Choerilus","","","","","","11","11.464b","",""
"Choerilus","","","","","","12","12.529f","",""
"Chrysippus","Solensis","","","","","1","1.4e","",""
"Chrysippus","Solensis","","","","","1","1.5c","",""
"Chrysippus","Solensis","","","","","1","1.8c","",""
"Chrysippus","Solensis","","","","","2","2.67c","",""
"Chrysippus","Solensis","","","","","3","3.89d","",""
"Chrysippus","Solensis","","","","","3","3.104b","",""
"Chrysippus","Solensis","","","","","7","7.278e","",""
"Chrysippus","Solensis","","","","","14","14.659a","",""
"Chrysippus","Solensis","","","","","15","15.686f","",""
"Chrysippus","Solensis","","","περὶ τῶν δι’ αὐτὰ αἱρετῶν","","7","7.285d","",""
"Chrysippus","Solensis","","","περὶ τῶν μὴ δι’ αὐτὰ αἱρετῶν","","4","4.159b","",""
"Chrysippus","Solensis","","","Εἰσαγωγὴ ἡ περὶ ἀγαθῶν καὶ κακῶν πραγματεία","","4","4.159d","",""
"Chrysippus","Solensis","","","Εἰσαγωγὴ ἡ περὶ ἀγαθῶν καὶ κακῶν πραγματεία","","11","11.464d","",""
"Chrysippus","Solensis","","","περὶ καλοῦ καὶ ἠδονῆ","","1","1.9c","",""
"Chrysippus","Solensis","","","περὶ καλοῦ καὶ ἠδονῆ","","8","8.335f","",""
"Chrysippus","Solensis","","","περὶ καλοῦ καὶ ἠδονῆ","","8","8.337a","",""
"Chrysippus","Solensis","","","περὶ καλοῦ καὶ ἠδονῆ","","13","13.565a","",""
"Chrysippus","Solensis","","","περὶ καλοῦ καὶ ἠδονῆ","δʹ","4","4.137f","",""
"Chrysippus","Solensis","","","περὶ καλοῦ καὶ ἠδονῆ","εʹ","3","3.89d","",""
"Chrysippus","Solensis","","","περὶ καλοῦ καὶ ἠδονῆ","εʹ","8","8.335d","",""
"Chrysippus","Solensis","","","περὶ καλοῦ καὶ ἠδονῆ","εʹ","9","9.373a","",""
"Chrysippus","Solensis","","","περὶ καλοῦ καὶ ἠδονῆ","εʹ","14","14.616a","",""
"Chrysippus","Solensis","","","περὶ καλοῦ καὶ ἠδονῆ","εʹ","14","14.616b","",""
"Chrysippus","Solensis","","","περὶ καλοῦ καὶ ἠδονῆ","ζʹ","8","8.335e","",""
"Chrysippus","Solensis","","","περὶ τοῦ καλοῦ","","4","4.158b","",""
